review_text,polarity,sentiment,keywords,stars,business_name,latitude,longitude
"This is the best Vietnamese restaurant in town! I've seen them (Saigon) transition from a grocery store to restaurant. Their food is always amazing and you can never go wrong. The service can be sometimes feisty but it's all worth it. If you're new to Asian food you can never go wrong with the Viet (chicken, pork, etc.) grilled sandwich or the pho.",positive,delighted,"Vietnamese restaurant, food, service, grilled sandwich, pho",5.0,Saigon Restaurant,39.8245077,-86.2395526
Most under-rated brewery on this list. Sun King is garbage. It's just popular from publicity and ads. Granite City has amazing food as well. Keep away from their mixed drinks. Their margaritas are a joke. Downtown location is better than Carmel.,negative,frustrated,"brewery, food, mixed drinks, location",5.0,Granite City Food & Brewery,39.7664200969,-86.1592453161
"It's a combination of Urban Outfitters meets Anthropologie, with a whole lot of Pottery Barn.  I'm a big fan!",positive,delighted,"Urban Outfitters, Anthropologie, Pottery Barn",4.0,West Elm,39.9147967,-86.1096022
"I will start by saying I have a 3 year old and a 10 month old.  We bought a membership so we wouldn't have to stay forever.  As a teacher, I can only visit in school breaks and weekends.  During those times it gets PACKED very quick.  We usually get there when it opens and play for a few hours and go home for lunch.  The food isn't bad, pizza is pretty good.  We love playscape.  It's a great place where both of my kids can play.  If you plan to visit more than once, do a membership.",positive,content,"membership, playscape, crowded",3.0,The Children's Museum of Indianapolis,39.8102278,-86.1588807
"I visited The Children's Museum of Indianapolis this weekend and was shocked to find that their cafeteria was not food allergen friendly, with no allergen menu. My daughter has a peanut allergy and the manager said they didn't have an ingredient list and she would be safe with 1 option, the mac and cheese, but they couldn't guarantee anything. I have never found a place where even the pizza wasn't safe - I felt they didn't have time for me or my daughter. Very disappointing for a top rated children's museum. We have visited The Indy Zoo, the Shedd Aquarium in Chicago, Bellaboo's, Disney World, and Sea World - all provide allergen menus and help assist with concerns for cross-contamination. Please consider an allergen menu or ingredient list so parents, kids, and adults with food allergies can enjoy a full day at the museum. Food allergies are on the rise and 5%+ of kids and 2% of adults have food allergies. On another note, the new Playscape was great except the ball exhibit really needs to be tweeked - a lot of the balls fell off of the ramps or wouldn't go up the spirals - that was very frustrating. In the basement, the minature play train wouldn't even fit under the bridge. I thought those 2 things were pretty pathetic.",negative,frustrated,"food allergen, cafeteria, Playscape",2.0,The Children's Museum of Indianapolis,39.8102278,-86.1588807
"CRAB RAGOONS! Need I say more?   The highlight was the crab ragoons. These were the best of my life. They have a  large variety of Asian cuisine here. Everyone can find something they like on their menu. Also, I wanted to share that they have on stock my favorite beer from when I lived in China: Tsingtao!",positive,delighted,"crab ragoons, Asian cuisine, Tsingtao beer",4.0,Saigon Restaurant,39.8245077,-86.2395526
"Best late night snack on Indy's east side. This place has been around forever and has incredible hot Italian subs. I won't go to any other place after 10pm. It's a local, family owned business that has been a communication hub for locals to hang around and ""shoot the breeze."" Definitely a must try.",positive,delighted,"late night snack, hot Italian subs, family owned business",4.0,Polly's Big Slice,39.7748396,-86.1148802
The best Churros with chocolate in town.. loved the tamarind vinaigrette in the salad.. service is great.. cantina kinda place..,positive,delighted,"Churros, tamarind vinaigrette, service, cantina",5.0,La Mulita,39.84740448,-86.1451797485
"If I could give this place more stars, I absolutely would. I am a sucker for businesses that brand to a T. I loved the stamped napkins, plates, to go cups, and more. Everything about this screamed adult tea party, and I couldn't  get enough. Don't let the price hold you back. It is well worth your hard earned dollar to indulge in this delicacy. I recommend the red velvet cake. It is to die for!",positive,delighted,"branding, red velvet cake, adult tea party",5.0,The Cake Bake Shop by Gwendolyn Rogers-Broad Ripple Village,39.8739995,-86.1444306
I had a great time at Tomo! The Sake and edamame were very good but the sushi was amazing! I highly recommend the volcano roll - you will be mind blown! :) and don't worry - it looks a little sketchy outside but the inside is full of awesome decor!,positive,delighted,"Sake, edamame, sushi, volcano roll, decor",5.0,Tomo Japanese Steakhouse and Sushi Bar,39.8887246,-86.1212129
The best Cuban ever!  And cofecito a bonus,positive,delighted,"Cuban, cofecito",5.0,The Cuban Sandwich Shop,39.906797,-86.2182121
AWESOME experience at this funky joint.   Server was super friendly and had the bartender make us off-menu drinks.  Mixologist was on point.  Food? HELL YES. Black bean burger (hold the bun) with chips and salsa-- divine!,positive,delighted,"service, drinks, food",5.0,Revolucion,39.7524474,-86.1386729
"Such great food! The chef was creative and innovative, while still staying true to traditional Hispanic/Latino cuisines. The yuca fries were crispy and delicious, the empanadas were great, and the skirt steak w/ polenta was seriously the best thing I've eaten in a while. My sister is a vegetarian and often has a hard time finding good options when we go out, so she was delighted to see a variety of great choices (the mushroom empanadas were her favorite!).   The service was really great--the waiter was really helpful in helping us pick out beers/cocktails (try the sangria!). Great restaurant!",positive,delighted,"food, service, vegetarian options",5.0,Livery - Indianapolis,39.7766812,-86.1456632
